Entity,Code,Year,Oil_cons_TWh,Gas_cons_TWh,Coal_cons_TWh
Thailand,THA,1985,128.48318,32.45933,18.435015
Thailand,THA,1986,133.24893,34.872528,18.0871
Thailand,THA,1987,144.7503,48.350864,26.114328
Thailand,THA,1988,165.15652,57.064453,26.906239
Thailand,THA,1989,196.06447,55.9458,32.77129
Thailand,THA,1990,237.09035,60.652523,45.35102
Thailand,THA,1991,252.95245,75.0936,53.114277
Thailand,THA,1992,281.2406,81.41338,56.84662
Thailand,THA,1993,324.1255,92.208954,63.31914
Thailand,THA,1994,361.32172,102.05028,73.21662
Thailand,THA,1995,406.18765,105.68729,83.52328
Thailand,THA,1996,449.59583,123.139084,101.62281
Thailand,THA,1997,451.4916,154.46603,104.803856
Thailand,THA,1998,409.83786,164.94919,84.08473
Thailand,THA,1999,431.58682,183.24123,89.39646
Thailand,THA,2000,419.19824,211.95369,91.6959
Thailand,THA,2001,414.67337,245.60529,102.077644
Thailand,THA,2002,448.5174,266.8925,108.9419
Thailand,THA,2003,491.77512,284.2218,111.272194
Thailand,THA,2004,545.1012,297.55035,124.67288
Thailand,THA,2005,543.0306,320.59192,134.76213
Thailand,THA,2006,538.4671,330.11234,143.81847
Thailand,THA,2007,544.2366,351.72046,161.62823
Thailand,THA,2008,528.69336,369.41727,174.30934
Thailand,THA,2009,555.9691,381.24445,174.89503
Thailand,THA,2010,576.52594,432.05563,179.48474
Thailand,THA,2011,584.6589,443.1806,182.51888
Thailand,THA,2012,614.272,486.33502,191.56169
Thailand,THA,2013,620.7598,488.64325,188.53528
Thailand,THA,2014,625.69604,499.44733,207.8704
Thailand,THA,2015,650.0984,509.60956,204.07373
Thailand,THA,2016,671.9494,505.64255,208.03029
Thailand,THA,2017,689.97107,500.83795,208.8567
Thailand,THA,2018,703.21124,500.1961,222.66977
Thailand,THA,2019,710.0924,509.39563,198.45288
Thailand,THA,2020,629.0964,468.5292,212.18327
Thailand,THA,2021,623.85925,470.1373,224.38538
Trinidad and Tobago,TTO,1965,22.197905,11.42775,0
Trinidad and Tobago,TTO,1966,22.353634,13.42375,0
Trinidad and Tobago,TTO,1967,23.321835,14.816,0
Trinidad and Tobago,TTO,1968,23.768787,15.5455,0
Trinidad and Tobago,TTO,1969,24.918287,15.624,0
Trinidad and Tobago,TTO,1970,25.560862,19.11972,0
Trinidad and Tobago,TTO,1971,26.413431,18.635,0
Trinidad and Tobago,TTO,1972,42.87166,19.26075,0
Trinidad and Tobago,TTO,1973,43.146194,18.498,0
Trinidad and Tobago,TTO,1974,42.485165,16.89975,0
Trinidad and Tobago,TTO,1975,32.481552,15.35975,0
Trinidad and Tobago,TTO,1976,36.524597,17.28825,0
Trinidad and Tobago,TTO,1977,35.655308,20.3215,0
Trinidad and Tobago,TTO,1978,32.082752,24.26025,0
Trinidad and Tobago,TTO,1979,24.694546,25.0765,0
Trinidad and Tobago,TTO,1980,19.534754,28.3325,0
Trinidad and Tobago,TTO,1981,19.360615,31.2095,0
Trinidad and Tobago,TTO,1982,21.474905,37.93125,0
Trinidad and Tobago,TTO,1983,18.668987,39.29725,0
Trinidad and Tobago,TTO,1984,15.969291,41.176,0
Trinidad and Tobago,TTO,1985,16.895954,42.152,0
Trinidad and Tobago,TTO,1986,18.23386,43.1345,0
Trinidad and Tobago,TTO,1987,12.22131,45.6935,0
Trinidad and Tobago,TTO,1988,11.073575,52.59425,0
Trinidad and Tobago,TTO,1989,9.94367,52.69475,0
Trinidad and Tobago,TTO,1990,14.867244,54.63375,0
Trinidad and Tobago,TTO,1991,13.957406,55.351654,0
Trinidad and Tobago,TTO,1992,19.862669,53.48801,0
Trinidad and Tobago,TTO,1993,17.295012,60.03314,0
Trinidad and Tobago,TTO,1994,13.183907,68.75722,0
Trinidad and Tobago,TTO,1995,15.0534,73.813225,0
Trinidad and Tobago,TTO,1996,17.402937,83.34405,0
Trinidad and Tobago,TTO,1997,10.274356,90.44337,0
Trinidad and Tobago,TTO,1998,11.790197,90.44337,0
Trinidad and Tobago,TTO,1999,20.85421,92.77739,0
Trinidad and Tobago,TTO,2000,20.640795,98.1304,0
Trinidad and Tobago,TTO,2001,19.182901,108.94411,0
Trinidad and Tobago,TTO,2002,21.746876,117.30721,0
Trinidad and Tobago,TTO,2003,20.747581,135.20102,0
Trinidad and Tobago,TTO,2004,22.764263,148.70535,0
Trinidad and Tobago,TTO,2005,20.109636,163.75308,0
Trinidad and Tobago,TTO,2006,21.98621,192.76155,0
Trinidad and Tobago,TTO,2007,25.017168,196.45027,0
Trinidad and Tobago,TTO,2008,26.624582,191.58104,0
Trinidad and Tobago,TTO,2009,25.51397,190.88472,0
Trinidad and Tobago,TTO,2010,26.458261,207.40086,0
Trinidad and Tobago,TTO,2011,24.849274,204.8132,0
Trinidad and Tobago,TTO,2012,23.729593,202.35985,0
Trinidad and Tobago,TTO,2013,26.728502,203.5563,0
Trinidad and Tobago,TTO,2014,23.999119,205.10089,0
Trinidad and Tobago,TTO,2015,26.24131,196.0477,0
Trinidad and Tobago,TTO,2016,27.774534,169.44472,0
Trinidad and Tobago,TTO,2017,25.778784,183.49329,0
Trinidad and Tobago,TTO,2018,24.333338,173.7475,0
Trinidad and Tobago,TTO,2019,18.324844,174.73315,0
Trinidad and Tobago,TTO,2020,16.42363,151.85648,0
Trinidad and Tobago,TTO,2021,14.733436,155.96848,0
Turkey,TUR,1965,41.988743,0,42.6821
Turkey,TUR,1966,50.11611,0,47.49692
Turkey,TUR,1967,58.847805,0,42.1006
Turkey,TUR,1968,70.70332,0,45.76405
Turkey,TUR,1969,78.65872,0,48.6134
Turkey,TUR,1970,83.33808,0,53.8469
Turkey,TUR,1971,98.78931,0,55.3588
Turkey,TUR,1972,111.986435,0,59.40604
Turkey,TUR,1973,136.55547,0,60.72023
Turkey,TUR,1974,132.87135,0,66.22122
Turkey,TUR,1975,146.75865,0,68.76819
Turkey,TUR,1976,165.77588,0,72.14089
Turkey,TUR,1977,187.71225,0,74.32733
Turkey,TUR,1978,201.07454,0,75.40892
Turkey,TUR,1979,179.0935,0,77.28135
Turkey,TUR,1980,182.70168,0,81.80542
Turkey,TUR,1981,180.02922,0,83.5034
Turkey,TUR,1982,192.67787,0.3399125,93.77269
Turkey,TUR,1983,202.61739,0.373425,103.18136
Turkey,TUR,1984,201.63646,0.36385,115.93947
Turkey,TUR,1985,211.20894,0.469175,138.78079
Turkey,TUR,1986,228.74448,4.00235,152.72516
Turkey,TUR,1987,258.14014,4.99815,161.23833
Turkey,TUR,1988,274.34244,11.35595,155.88852
Turkey,TUR,1989,258.52664,30.189976,175.67114
Turkey,TUR,1990,274.50522,32.296474,186.52194
Turkey,TUR,1991,267.47232,39.5639,199.25679
Turkey,TUR,1992,282.56644,43.288574,198.53574
Turkey,TUR,1993,323.75946,47.4154,183.70747
Turkey,TUR,1994,309.5861,50.278324,184.25409
Turkey,TUR,1995,347.148,65.04298,192.33694
Turkey,TUR,1996,362.57162,75.69995,216.35289
Turkey,TUR,1997,357.10147,93.078575,241.69466
Turkey,TUR,1998,356.4586,98.344826,250.76607
Turkey,TUR,1999,354.80182,118.55765,232.99542
Turkey,TUR,2000,371.83752,139.46945,261.22144
Turkey,TUR,2001,346.00433,153.45853,214.60838
Turkey,TUR,2002,369.92813,166.39435,224.14499
Turkey,TUR,2003,364.5803,200.48135,242.09007
Turkey,TUR,2004,372.77118,211.6841,256.86017
Turkey,TUR,2005,368.01846,257.23236,257.6859
Turkey,TUR,2006,382.6082,291.9705,304.33383
Turkey,TUR,2007,389.5363,338.90714,342.66632
Turkey,TUR,2008,384.22247,352.98236,344.20148
Turkey,TUR,2009,391.0565,337.22192,359.34375
Turkey,TUR,2010,381.20822,358.21033,365.62393
Turkey,TUR,2011,373.02148,418.39877,394.01044
Turkey,TUR,2012,391.92316,433.19214,424.43686
Turkey,TUR,2013,419.09512,439.66486,367.09164
Turkey,TUR,2014,431.09515,466.46527,420.1454
Turkey,TUR,2015,513.31995,459.59042,404.02606
Turkey,TUR,2016,549.1969,445.046,447.26016
Turkey,TUR,2017,576.1511,515.6808,458.91183
Turkey,TUR,2018,555.95526,472.32516,475.22025
Turkey,TUR,2019,558.26465,433.61346,487.52646
Turkey,TUR,2020,511.00842,462.09906,472.36676
Turkey,TUR,2021,524.6572,573.2346,484.07462
Turkmenistan,TKM,1985,57.599358,81.750984,3.74486
Turkmenistan,TKM,1986,41.93185,132.42183,3.74486
Turkmenistan,TKM,1987,41.88782,131.54167,3.74486
Turkmenistan,TKM,1988,41.857544,133.30672,3.20988
Turkmenistan,TKM,1989,41.81501,137.72173,3.74486
Turkmenistan,TKM,1990,54.816853,92.78613,4.27984
Turkmenistan,TKM,1991,61.30595,90.93117,3.74486
Turkmenistan,TKM,1992,59.06321,88.29068,1.60494
Turkmenistan,TKM,1993,33.987637,88.29068,0
Turkmenistan,TKM,1994,34.15264,96.23107,0.05815
Turkmenistan,TKM,1995,31.388971,75.92109,0.05815
Turkmenistan,TKM,1996,36.50994,119.35,0.53498
Turkmenistan,TKM,1997,35.728363,84.02625,
Turkmenistan,TKM,1998,45.841496,103.27625,
Turkmenistan,TKM,1999,50.03841,92.30375,
Turkmenistan,TKM,2000,48.201057,71.61,
Turkmenistan,TKM,2001,46.026546,105.20125,
Turkmenistan,TKM,2002,52.577377,74.97875,
Turkmenistan,TKM,2003,59.935925,116.17375,
Turkmenistan,TKM,2004,59.860077,114.5375,
Turkmenistan,TKM,2005,60.129086,116.4625,
Turkmenistan,TKM,2006,58.526356,119.9275,
Turkmenistan,TKM,2007,61.513535,111.65,
Turkmenistan,TKM,2008,63.12179,78.925,
Turkmenistan,TKM,2009,60.459923,171.1325,
Turkmenistan,TKM,2010,66.83823,182.71886,
Turkmenistan,TKM,2011,69.63582,207.35255,
Turkmenistan,TKM,2012,72.56981,229.38441,
Turkmenistan,TKM,2013,74.91962,193.31212,
Turkmenistan,TKM,2014,78.39154,199.62996,
Turkmenistan,TKM,2015,78.93781,253.86305,
Turkmenistan,TKM,2016,78.36466,251.15005,
Turkmenistan,TKM,2017,78.487564,247.5888,
Turkmenistan,TKM,2018,79.089355,283.9233,
Turkmenistan,TKM,2019,79.43244,315.32635,
Turkmenistan,TKM,2020,75.73865,296.22665,
Turkmenistan,TKM,2021,78.82734,366.951,
USSR,OWID_USS,1965,1994.8496,1216.7583,3459.1882
USSR,OWID_USS,1966,2136.2473,1357.3744,3585.219
USSR,OWID_USS,1967,2327.5437,1494.425,3640.7202
USSR,OWID_USS,1968,2481.116,1613.604,3608.9705
USSR,OWID_USS,1969,2638.379,1724.4338,3660.7078
USSR,OWID_USS,1970,2904.4414,1894.8474,3630.3938
USSR,OWID_USS,1971,3079.17,2071.2183,3703.8052
USSR,OWID_USS,1972,3339.6611,2178.483,3807.3276
USSR,OWID_USS,1973,3590.3984,2369.149,3848.096
USSR,OWID_USS,1974,3944.1707,2512.1567,3866.9873
USSR,OWID_USS,1975,4134.596,2740.9697,3977.0588
USSR,OWID_USS,1976,4248.6206,3016.267,3972.7527
USSR,OWID_USS,1977,4418.7495,3231.9695,4044.1145
USSR,OWID_USS,1978,4689.1055,3446.4758,4019.6406
USSR,OWID_USS,1979,4771.3438,3658.6013,4048.7356
USSR,OWID_USS,1980,5001.7017,3770.774,3925.4902
USSR,OWID_USS,1981,5045.311,3993.0427,3900.584
USSR,OWID_USS,1982,5008.4785,4310.4585,3960.3271
USSR,OWID_USS,1983,4935.3184,4621.894,3970.4863
USSR,OWID_USS,1984,4936.03,5043.178,3933.0122
Ukraine,UKR,1985,759.8965,849.9149,987.91223
Ukraine,UKR,1986,762.5025,896.96576,980.78357
Ukraine,UKR,1987,792.7689,916.39087,971.87274
Ukraine,UKR,1988,728.00604,971.1313,916.62573
Ukraine,UKR,1989,695.8076,981.7216,835.83435
Ukraine,UKR,1990,771.8421,1209.6742,965.93225
Ukraine,UKR,1991,739.8972,1149.4683,857.391
Ukraine,UKR,1992,474.0513,979.95184,843.9732
Ukraine,UKR,1993,341.12875,879.3105,751.6938
Ukraine,UKR,1994,294.87924,769.8391,599.94336
Ukraine,UKR,1995,305.8107,721.27875,593.1248
Ukraine,UKR,1996,189.81409,836.6273,446.30518
Ukraine,UKR,1997,219.58102,753.34314,435.42838
Ukraine,UKR,1998,200.87442,697.50494,446.23398
Ukraine,UKR,1999,151.31075,741.0398,441.38275
Ukraine,UKR,2000,142.37785,741.9862,448.2814
Ukraine,UKR,2001,157.05496,719.2724,436.4513
Ukraine,UKR,2002,159.51823,707.91547,439.19794
Ukraine,UKR,2003,165.02756,722.1116,451.35876
Ukraine,UKR,2004,165.99037,716.43317,428.8501
Ukraine,UKR,2005,170.2302,722.1116,433.76498
Ukraine,UKR,2006,174.57892,700.3442,466.38873
Ukraine,UKR,2007,180.38,660.5949,496.10092
Ukraine,UKR,2008,172.89478,627.4705,486.11075
Ukraine,UKR,2009,168.17964,489.08627,417.1681
Ukraine,UKR,2010,161.75578,545.60596,444.85913
Ukraine,UKR,2011,161.0955,561.26904,482.5287
Ukraine,UKR,2012,159.76318,518.38715,496.81033
Ukraine,UKR,2013,151.43329,476.99115,481.79602
Ukraine,UKR,2014,133.5871,403.17108,413.74887
Ukraine,UKR,2015,119.473564,319.88693,318.0107
Ukraine,UKR,2016,125.16151,314.20847,377.3935
Ukraine,UKR,2017,125.789345,301.90512,299.55392
Ukraine,UKR,2018,130.70653,305.69077,326.27966
Ukraine,UKR,2019,128.96898,282.9769,303.2639
Ukraine,UKR,2020,121.78443,293.38742,265.34454
Ukraine,UKR,2021,127.15244,261.05185,264.51666
United Arab Emirates,ARE,1965,0.8545331,0,0
United Arab Emirates,ARE,1966,0.9120411,0,0
United Arab Emirates,ARE,1967,0.98025584,4.4265,0
United Arab Emirates,ARE,1968,1.0947131,5.85,0
United Arab Emirates,ARE,1969,1.2164253,5.7525,0
United Arab Emirates,ARE,1970,1.4155911,8.19,0
United Arab Emirates,ARE,1971,1.6705306,12.9675,0
United Arab Emirates,ARE,1972,2.19515,13.455,0
United Arab Emirates,ARE,1973,3.425611,16.8675,0
United Arab Emirates,ARE,1974,4.745511,17.55,0
United Arab Emirates,ARE,1975,7.674208,16.185,0
United Arab Emirates,ARE,1976,11.275236,18.915,0
United Arab Emirates,ARE,1977,16.6765,32.955,0
United Arab Emirates,ARE,1978,18.40331,39.0975,0
United Arab Emirates,ARE,1979,25.050385,42.51,0
United Arab Emirates,ARE,1980,60.186417,47.97,0
United Arab Emirates,ARE,1981,65.38087,60.5475,0
United Arab Emirates,ARE,1982,72.39599,63.57,0
United Arab Emirates,ARE,1983,72.50278,58.0125,0
United Arab Emirates,ARE,1984,82.79179,79.755,0
United Arab Emirates,ARE,1985,102.96353,98.67,0
United Arab Emirates,ARE,1986,124.55973,119.8275,0
United Arab Emirates,ARE,1987,136.3821,136.695,0
United Arab Emirates,ARE,1988,163.62752,138.255,0
United Arab Emirates,ARE,1989,171.78244,168.3825,0
United Arab Emirates,ARE,1990,180.0802,164.8725,0
United Arab Emirates,ARE,1991,222.32744,198.51,0
United Arab Emirates,ARE,1992,223.88318,182.8125,0
United Arab Emirates,ARE,1993,231.98036,191.49,0
United Arab Emirates,ARE,1994,243.25163,221.4225,0
United Arab Emirates,ARE,1995,243.1685,241.7025,0
United Arab Emirates,ARE,1996,234.97542,264.7125,0
United Arab Emirates,ARE,1997,238.7064,282.75,0
United Arab Emirates,ARE,1998,237.81038,296.3025,0
United Arab Emirates,ARE,1999,232.02397,306.345,0
United Arab Emirates,ARE,2000,229.3394,306.4425,0
United Arab Emirates,ARE,2001,226.62102,314.73,0.2150039
United Arab Emirates,ARE,2002,235.30664,355.29,1.0964997
United Arab Emirates,ARE,2003,260.5353,369.33,1.2899997
United Arab Emirates,ARE,2004,281.5559,392.0475,1.4619956
United Arab Emirates,ARE,2005,292.91925,409.9875,1.6913278
United Arab Emirates,ARE,2006,315.25778,422.76,3.2751708
United Arab Emirates,ARE,2007,337.40207,479.38235,1.5766675
United Arab Emirates,ARE,2008,354.68756,579.7211,3.9918346
United Arab Emirates,ARE,2009,346.49158,575.88074,3.1852245
United Arab Emirates,ARE,2010,372.0713,592.71643,7.652819
United Arab Emirates,ARE,2011,399.33887,616.36145,5.1739426
United Arab Emirates,ARE,2012,418.64893,639.3075,16.076893
United Arab Emirates,ARE,2013,464.93048,647.4963,20.58097
United Arab Emirates,ARE,2014,463.5589,634.3497,22.946222
United Arab Emirates,ARE,2015,495.46027,714.7054,19.94159
United Arab Emirates,ARE,2016,542.7247,719.3097,21.4059
United Arab Emirates,ARE,2017,537.4496,724.5833,24.76027
United Arab Emirates,ARE,2018,533.78143,712.1319,22.33227
United Arab Emirates,ARE,2019,520.4585,709.8652,22.995039
United Arab Emirates,ARE,2020,448.82565,696.2286,21.984848
United Arab Emirates,ARE,2021,503.29364,694.1144,20.53321
United Kingdom,GBR,1965,885.71954,8.59457,1365.3271
United Kingdom,GBR,1966,948.91583,8.38523,1299.4199
United Kingdom,GBR,1967,1019.77856,14.10719,1213.8347
United Kingdom,GBR,1968,1079.4958,31.85457,1214.7535
United Kingdom,GBR,1969,1160.3402,62.06931,1184.0503
United Kingdom,GBR,1970,1228.7844,118.2771,1116.7592
United Kingdom,GBR,1971,1235.286,190.70874,989.713
United Kingdom,GBR,1972,1309.8105,270.6301,866.92346
United Kingdom,GBR,1973,1344.5009,292.8085,938.9829
United Kingdom,GBR,1974,1248.8663,350.22583,826.6604
United Kingdom,GBR,1975,1092.2396,366.97302,831.60315
United Kingdom,GBR,1976,1085.8422,389.24448,846.26855
United Kingdom,GBR,1977,1094.9343,413.714,849.04816
United Kingdom,GBR,1978,1123.2587,429.13538,827.1372
United Kingdom,GBR,1979,1133.3359,470.16602,889.1135
United Kingdom,GBR,1980,969.12396,468.77042,826.48596
United Kingdom,GBR,1981,897.2701,475.1204,821.99677
United Kingdom,GBR,1982,907.5991,472.74786,766.638
United Kingdom,GBR,1983,872.7711,492.78635,773.76715
United Kingdom,GBR,1984,1072.8423,504.17212,549.8199
United Kingdom,GBR,1985,932.16473,542.22546,731.2828
United Kingdom,GBR,1986,934.29486,551.25037,789.77
United Kingdom,GBR,1987,908.5694,566.16003,809.08746
United Kingdom,GBR,1988,966.503,539.2831,785.39716
United Kingdom,GBR,1989,987.9981,527.0251,755.9965
United Kingdom,GBR,1990,1000.7211,548.7383,755.31036
United Kingdom,GBR,1991,996.0563,592.7695,756.58966
United Kingdom,GBR,1992,1007.1834,589.9201,711.38385
United Kingdom,GBR,1993,1012.2387,672.27216,619.4836
United Kingdom,GBR,1994,1001.6665,692.2525,578.40643
United Kingdom,GBR,1995,989.9536,738.0863,551.91327
United Kingdom,GBR,1996,1014.6016,859.8408,515.97656
United Kingdom,GBR,1997,985.44324,884.1824,460.17584
United Kingdom,GBR,1998,981.573,919.4049,448.69122
United Kingdom,GBR,1999,967.8681,978.8769,398.91714
United Kingdom,GBR,2000,952.3346,1013.4171,427.1478
United Kingdom,GBR,2001,945.35815,1008.5319,452.5454
United Kingdom,GBR,2002,941.5661,995.3415,415.30847
United Kingdom,GBR,2003,952.8687,998.0918,443.14835
United Kingdom,GBR,2004,978.0473,1019.8791,425.8915
United Kingdom,GBR,2005,1012.80743,993.8657,435.3025
United Kingdom,GBR,2006,1003.91626,942.60236,476.04288
United Kingdom,GBR,2007,971.60626,953.0051,446.44717
United Kingdom,GBR,2008,949.14484,978.32526,414.20367
United Kingdom,GBR,2009,902.0943,912.237,346.4878
United Kingdom,GBR,2010,888.18774,984.9284,359.69037
United Kingdom,GBR,2011,873.2795,819.18506,365.75165
United Kingdom,GBR,2012,848.0812,768.98737,453.08206
United Kingdom,GBR,2013,833.9728,763.25757,429.99728
United Kingdom,GBR,2014,833.0631,700.55505,346.04227
United Kingdom,GBR,2015,856.3464,720.4546,268.35272
United Kingdom,GBR,2016,884.25183,806.7364,128.89343
United Kingdom,GBR,2017,885.6477,785.49115,105.34501
United Kingdom,GBR,2018,873.5585,785.66034,88.175285
United Kingdom,GBR,2019,851.0213,776.8565,60.42913
United Kingdom,GBR,2020,653.61145,730.3012,56.762657
United Kingdom,GBR,2021,693.3045,769.47546,58.423153
United States,USA,1965,6414.477,4159.206,3224.2441
United States,USA,1966,6731.245,4482.7563,3380.8462
United States,USA,1967,6988.794,4733.1885,3316.9966
United States,USA,1968,7457.961,5066.815,3433.0764
United States,USA,1969,7831.838,5454.107,3447.2375
United States,USA,1970,8176.1914,5748.658,3414.6594
United States,USA,1971,8461.684,5926.5264,3229.2007
United States,USA,1972,9119.913,5986.9644,3362.4253
United States,USA,1973,9655.256,5937.9595,3611.49
United States,USA,1974,9271.507,5732.247,3525.5671
United States,USA,1975,9049.839,5261.5327,3525.5415
United States,USA,1976,9729.596,5366.39,3782.0422
United States,USA,1977,10271.533,5256.951,3876.1572
United States,USA,1978,10501.414,5275.385,3832.5771
United States,USA,1979,10257.834,5450.898,4187.284
United States,USA,1980,9453.472,5337.385,4293.98
United States,USA,1981,8812.755,5208.629,4428.934
United States,USA,1982,8350.531,4841.71,4265.7964
United States,USA,1983,8311.476,4542.236,4425.291
United States,USA,1984,8573.317,4851.5723,4752.7603
United States,USA,1985,8540.438,4669.5405,4866.3003
United States,USA,1986,8955.589,4376.204,4805.599
United States,USA,1987,9142.153,4652.7437,5013.868
United States,USA,1988,9520.884,4866.0215,5247.1436
United States,USA,1989,9517.531,5170.22,5309.356
United States,USA,1990,9306.913,5170.609,5337.9976
United States,USA,1991,9108.51,5283.972,5287.614
United States,USA,1992,9297.387,5463.51,5324.031
United States,USA,1993,9376.045,5599.4194,5522.4526
United States,USA,1994,9619.747,5731.081,5543.143
United States,USA,1995,9597.527,5979.8296,5593.0537
United States,USA,1996,9947.14,6088.898,5847.301
United States,USA,1997,10079.769,6125.3154,5970.778
United States,USA,1998,10251.112,6021.791,6029.3384
United States,USA,1999,10537.093,6042.6284,6020.095
United States,USA,2000,10654.134,6283.9067,6286.536
United States,USA,2001,10636.849,6006.58,6101.316
United States,USA,2002,10642.413,6201.1123,6098.454
United States,USA,2003,10803.683,6021.9004,6214.537
United States,USA,2004,11197.867,6046.2773,6254.9824
United States,USA,2005,11214.078,5951.9297,6346.957
